caption,hashtags,caption_length,word_count,hashtag_count,posting_hour,day_of_week,is_weekend,follower_count,verified_status,sponsored,media_type,source_dataset,performance_class,binary_performance
"Enjoy my besto friendos

fatezero #fategrandorder #fatestaynight #anime #fate #fateapocrypha #fateseries #fgo #fatego #fateextra #fatestaynightheavensfeel #fatestaynightunlimitedbladeworks #saber #typemoon #manga #fateextraccc #fateprototype #rintohsaka",#fategrandorder #fatestaynight #anime #fate #fateapocrypha #fateseries #fgo #fatego #fateextra #fatestaynightheavensfeel #fatestaynightunlimitedbladeworks #saber #typemoon #manga #fateextraccc #fateprototype #rintohsaka,253,22,17,15,Saturday,1,1756,False,False,Carousel,real,High,1
"Simona in her  @sparkleinpink outfit. Always dressed nice and they are great quality. 

#kidsclothes #kidsmodel #kidlife #kidsclothing #childmodel #childfashion #kids #cutekids",#kidsclothes #kidsmodel #kidlife #kidsclothing #childmodel #childfashion #kids #cutekids,176,21,8,18,Wednesday,0,8,False,False,Carousel,real,High,1
Total Black siempre es un favorito ❤️‍🔥 #kimonkeychile #kimonkey,#kimonkeychile #kimonkey,64,9,2,23,Thursday,0,44150,False,False,Carousel,real,Low,0
✨🍁🥀,,3,1,0,17,Wednesday,0,20795,False,False,Carousel,real,High,1
Полирање и целосна керамичка заштита на Vespa,,45,7,0,19,Thursday,0,7634,False,False,Carousel,real,Medium,0
Catch my brothers @illegaldemo on @bbclancashire @bbcmanchester @bbcmerseyside at 8.10pm tonight on The Raees Khan Show!!!,,122,16,0,11,Monday,0,30387,False,False,Image,real,Low,0
"🌸✨ Neste sábado, dia 30, a Parada 102 vai estar presente em um momento especial: a inauguração da Império Flores e Presentes, a partir das 9 horas!

💐 Uma loja encantadora, repleta de flores, folhagens, buquês, kits com flores e chocolates, além de cestas de café da manhã personalizadas.

📍Rua Dom Vicente Gramazio, ao lado da Aquarela, no centro de Capinzal.
📲 WhatsApp: (49) 9 9997-6820
@imperio_flores_e_presentes",,417,67,0,18,Thursday,0,51657,False,False,Image,real,Low,0
,,0,0,0,9,Monday,0,52053,True,False,Image,real,Low,0
"Hot Pink hottie coming through! This jacket, these jeans from @ganni are about to become a very hot commodity in your denim collection.

Tap to shop seletticonceptstore.com 

#Ganni 
#responsible #denim 
#beconcious 
#seletticonceptstore 
#GANNIgirl s",#Ganni #responsible #denim #beconcious #seletticonceptstore #GANNIgirl,251,34,6,3,Sunday,1,26253,False,False,Image,real,Low,0
"来到日本后
我有了新的三观！！
.
.
.
.
.
.
.
那就是
.
. 
关我什么事
关你什么事
关他什么事

细品，慢慢品 🫰😘

＃新三观 ＃日本雪景真的很美",,83,19,0,13,Sunday,1,26495,True,False,Image,real,High,1
"Una nuova puntata di 𝐫𝐞𝐏𝐋𝐀𝐘, la rubrica a cura di Arci Reggio Emilia e Gazzetta di Reggio dedicata alla scena musicale del territorio 🎸

Due volte al mese vi presentiamo una nuova band o un musicista e oggi parliamo di 𝐒𝐞𝐥𝐞𝐧𝐞 🎙

Un genere, quello della giovane cantautrice, che mescola R&B, dark pop e cynematic, ma sono i testi, «di cui scrivo ogni singola parola», come afferma lei stessa, ciò che per lei conta di più della sua musica.

Quello che voglio trasmettere è un sentimento di rivincita meritata di quando comprendi che concederti ciò che meriti dipende solo da te e che è il momento di volerlo davvero una volta per tutte.

Scopri l’articolo completo sulla Gazzetta del 29 aprile e sulla versione digitale del quotidiano 📰

Ascolta 𝐒𝐞𝐥𝐞𝐧𝐞 sulle principali piattaforme di streaming musicale 🎧

#rePLAYmusic",#rePLAYmusic,818,138,1,13,Wednesday,0,2515,False,False,Carousel,real,High,1
"ガチ恋勢なので計７回入場しました💍💍💍
多分俺が1番多いと思う💐💐💐

#五等分の花嫁 #五等分原画展 #五等分の花嫁展 
#五等分の花嫁好きさんと繋がりたい #五等分の花嫁好きと繋がりたい 
#アニオタ #オタク #オタ活 #推し活",#五等分の花嫁 #五等分原画展 #五等分の花嫁展 #五等分の花嫁好きさんと繋がりたい #五等分の花嫁好きと繋がりたい #アニオタ #オタク #オタ活 #推し活,117,11,9,9,Wednesday,0,29191,False,False,Carousel,real,Low,0
"Something suprise is coming for this May!🤭👀

Hi semua, ck nak bagitahu sempena bulan Mei ni kita ada something special & surprise untuk anda semua…especially untuk seorang insan yang bergelar “IBU” so nantikan kejutan daripada Ck tau!❤️

So siapa nak tahu apa kejutan tu? Jom komen “Nak” ramai-ramai dekat bawah ni🥰❤️

#chefkecikboulangerie #chefkecikbyrb #ck #chefkecik #chefkecikkitchen #ckboulangerietuah",#chefkecikboulangerie #chefkecikbyrb #ck #chefkecik #chefkecikkitchen #ckboulangerietuah,407,57,6,1,Tuesday,0,9292,False,False,Reel,real,High,1
"VIERNES TURNO LIBRE 15:00hr
DOMINGO TURNO LIBRE 15 hrs 
🩸HACE TU RESERVA 2616343964 
🩸TATUAJES EN LÍNEAS FINAS Y DEFINIDAS 
🩸MATÍAS NARANJO TATTOO ESTUDIO 
.
.
.
.
.
#tinytattoo #tattooing #dotwork #delicatetattoo #tattoostudio #tattooink #blackandgrey #artist #flashtattoo #singleneedletattoo #linetattoo #tatuagemfeminina #inkedgirls #me #minitattoo #minimaltattoo #colortattoo #tattooer #traditionaltattoo #instatattoo #blackworkers #tattoolove #tatuagemdelicada #letteringtattoo #smalltattoos #realistictattoo #tattooidea #tatuaje #tatuajes #tattooshop",#tinytattoo #tattooing #dotwork #delicatetattoo #tattoostudio #tattooink #blackandgrey #artist #flashtattoo #singleneedletattoo #linetattoo #tatuagemfeminina #inkedgirls #me #minitattoo #minimaltattoo #colortattoo #tattooer #traditionaltattoo #instatattoo #blackworkers #tattoolove #tatuagemdelicada #letteringtattoo #smalltattoos #realistictattoo #tattooidea #tatuaje #tatuajes #tattooshop,556,58,30,11,Thursday,0,36742,True,False,Image,real,Low,0
"𝐇𝐀𝐃𝐈𝐀𝐇 𝐏𝐀𝐋𝐈𝐍𝐆 𝐌𝐄𝐍𝐀𝐑𝐈𝐊 𝐔𝐍𝐓𝐔𝐊 𝐏𝐀𝐒𝐀𝐍𝐆𝐀𝐍 𝐀𝐍𝐃𝐀 🥰 𝐂𝐎𝐊𝐋𝐀𝐓 & 𝐆𝐀𝐌𝐁𝐀𝐑 𝐏𝐀𝐒𝐀𝐍𝐆𝐀𝐍 𝐀𝐍𝐃𝐀..
.
Servis Utama kami ialah memudahkan anda yang tak de masa untuk cari hadiah di saat anda memerlukan
.
🍫𝐂𝐡𝐨𝐜𝐨𝐥𝐚𝐭𝐞𝐬 𝐁𝐨𝐮𝐪𝐮𝐞𝐭 
🌹𝐅𝐥𝐨𝐰𝐞𝐫 𝐁𝐨𝐮𝐪𝐮𝐞𝐭 
💸𝐌𝐨𝐧𝐞𝐲 𝐁𝐨𝐮𝐪𝐮𝐞𝐭 
🍓𝐅𝐫𝐮𝐢𝐭 𝐁𝐨𝐮𝐪𝐮𝐞𝐭 
🎈𝐇𝐨𝐭 𝐀𝐢𝐫 𝐁𝐚𝐥𝐥𝐨𝐧
.
BERMINAT? Cepat klik link di bawah SEKARANG.
.
http://www.wasap.my/60122198474/PostIG
http://www.wasap.my/60122198474/PostIG
http://www.wasap.my/60122198474/PostIG
.
#bouquetpuchong #bouquetmurah #bouquetkualalumpur #bouquetselangor #bouquet #surprisedelivery #surprisebirthday #mazritachocolatesbouquet",#bouquetpuchong #bouquetmurah #bouquetkualalumpur #bouquetselangor #bouquet #surprisedelivery #surprisebirthday #mazritachocolatesbouquet,570,63,8,12,Wednesday,0,10657,False,False,Carousel,real,Low,0
"🌍🌱 On this Mazingira Day, we honor the beauty of nature and commit to preserving it. Every small action counts in making our planet a better place! Let’s all do our part to protect the environment for future generations. 🌿💚 
___________________________________________________________________
We are located in Mlolongo, Stage View Business Park, Stall G8.
Visit us for all your African Cotton Fabric needs.
Gmail us at: jawaith2012@gmail.com
Our Site: https://lnkd.in/gqfd8tsc
FOR ORDERS and DELIVERY, Call/WhatsApp 0729770046
__________________________________________________________________
#MazingiraDay #Sustainability #EcoFriendly #GoGreen #NatureLovers #SaveThePlanet #EnvironmentalProtection #GreenLiving #ZeroWaste #ClimateAction #ProtectOurEarth #ReduceReuseRecycle #EcoConscious #GreenInitiative #SustainableFuture #ConservationMatters #CleanerEarth #PlantMoreTrees #GreenLifestyle #EnvironmentalAwareness",#MazingiraDay #Sustainability #EcoFriendly #GoGreen #NatureLovers #SaveThePlanet #EnvironmentalProtection #GreenLiving #ZeroWaste #ClimateAction #ProtectOurEarth #ReduceReuseRecycle #EcoConscious #GreenInitiative #SustainableFuture #ConservationMatters #CleanerEarth #PlantMoreTrees #GreenLifestyle #EnvironmentalAwareness,917,95,20,6,Thursday,0,1042,False,False,Image,real,Medium,0
"スーパービッグマックポリス

#ビッグマックポリス　#OfficerBigMac #マクドナルド　#mcdonalds #AIART #AIアート #McAmonART",#ビッグマックポリス #OfficerBigMac #マクドナルド #mcdonalds #AIART #AIアート #McAmonART,84,8,7,11,Tuesday,0,17048,False,False,Image,real,Medium,0
"СРОЧНО! Продам земельный участок с проектом строительства Центра внешкольного образования!

Продается земельный участок площадью 0,0400 га, расположенный в центре города.
Целевое назначение: строительство и обслуживание Центра внешкольного образования.

На объекте предусмотрено возведение 2-этажного здания, включающего:
	•	кабинеты для предоставления образовательных услуг детям и взрослым,
	•	помещения для спортивных секций,
	•	бассейн,
	•	а также зоны отдыха и инфраструктура для комплексного развития.

На участок уже имеются все необходимые документы:
	•	государственный акт на право собственности;
	•	архитектурно-планировочное задание (АПЗ);
	•	технические условия для подключения коммуникаций (вода, электричество и т.д.);
	•	утвержденный эскизный проект;
	•	полный рабочий проект.

Проект не был реализован по финансовым причинам. Отличный вариант для инвесторов или организаций, планирующих развитие социальной и образовательной инфраструктуры.

Преимущества:
	•	Центр города
	•	Развитая инфраструктура вокруг
	•	Высокий потенциал востребованности образовательных и спортивных услуг

Стоимость 15 000 000 тг.
Цена обсуждается.
Все документы готовы к быстрой сделке!
Звоните прямо сейчас!
87081537275",,1211,148,0,13,Monday,0,112806,True,False,Carousel,real,Low,0
"Truffles ish so demanding unlike me who ish a good boi! 

#demandingdog #demandingsibling #shihtzuofig #shihtzugalore #cuteshihtzu #cutedogs #funnydogs #shihtzuclub #shihtzuofinstagram",#demandingdog #demandingsibling #shihtzuofig #shihtzugalore #cuteshihtzu #cutedogs #funnydogs #shihtzuclub #shihtzuofinstagram,184,20,9,1,Sunday,1,789,False,False,Reel,real,High,1
"Face mask week💖

基礎化粧品研究所 @kisocare さんの
美容成分たっぷりフェイスマスク✨

天然ラドン温泉×アロマの香り🫧
高配合美容成分とのダブル効果で
温泉上がりたての様なツルスべ肌へ♨️

7つの無添加入り
・パラベン
・合成香料
・合成着色料
・シリコン
・石油系アルコール
・紫外線吸収剤
・ミネラルオイル

気分に合わせて選べる嬉しい個包装
・ヒト幹細胞順化培養液
・ヒト型セラミド
・ナイアシンアミド
・プラセンタ
・プロテオグリカン
・フラーレン
・レチノール
・ヒアルロン酸
・ハイドロキノン
・ビタミンC
・ヒトオリゴペプチド
・ガラクトミセス
・アゼライン酸
・グルタチオン
・グリシルグリシン
・ティーツリー
・EGF
・CICA
・ハトムギ

好きな成分だけ取り寄せることも可能✨
私的にお気に入りはコラーゲンと
ヒト幹細胞とナイアシンアミドかなぁ👩‍🔬
シートの密着感も気持ちいいです💕

PR @kisocare
#pr #キソパック #kisoパック #kiso #フェイスマスク #フェイスパック #美容女子 #beauty",#pr #キソパック #kisoパック #kiso #フェイスマスク #フェイスパック #美容女子 #beauty,491,52,8,15,Thursday,0,8980,False,True,Carousel,real,Medium,0
#neverforget #neveragain #shoah #yomhashoah,#neverforget #neveragain #shoah #yomhashoah,43,4,4,22,Sunday,1,146,False,False,Image,real,High,1
"Anak Muda yang Berkarya
Jadi hari sabtu kita akan dipandu acara sama duo MC kaka @daveeldricka02_ dan Kaka @dinaachm 

#SemuaMataTertujuKeTimur",#SemuaMataTertujuKeTimur,143,20,1,18,Thursday,0,4980,False,False,Image,real,High,1
"一日空姐 ✈️ 喜歡這套質感很好的制服

歡迎搭乘 #信義航空 
前往 #澳洲雪梨 的班機即將起飛
歡迎各位同仁熱情參與

主題式的會議好可愛

祝福 ㊗️ 各位 #信義房屋 同仁 都能順利達成

#信義房屋 #澳洲 #雪梨 #袋鼠 #無尾熊 #空姐",#信義航空 #澳洲雪梨 #信義房屋 #信義房屋 #澳洲 #雪梨 #袋鼠 #無尾熊 #空姐,125,22,9,6,Thursday,0,29537,False,False,Carousel,real,High,1
"🛍️290.-

D369❤️💙เซ็ตกระโปรงยีนส์เทียมปักโบว์ผ่าข้างแซ่บๆ เสื้อผ้าร่อง กระโปรงผ้ายีนส์เทียม คุ้มมากเซ็ตนี้ ใส่ได้ทุกโอกาส
_________
อก40-48“(หน้าผ้า42“)
ต้นแขน18-22”
ปลายแขน14-20”
ยาว18”
เอว28-40(ก่อนยืด28“)
สะโพก40-48”
ยาว28”

#เสื้อผ้าสาวอวบอ้วนbigsize #เสื้อผ้าสาวอวบอ้วน #เสื้อผ้าไซส์ใหญ่ #ชุดกี่เพ้า #กี่เพ้าใส่ตรุษจีน #bigsize_shop #bigsize_madampoey #มาดามโป๊ยยย  #เซทสาวอวบอ้วน #เสื้อผ้าแฟชั่นตามกระแส #ชุดเซทราคาถูก #สายฝอ #เสื้อผ้าสาวอ้วน #ชุดสาวอ้วน #ชุดสาวอวบอ้วน #แฟชั่นสาวอ้วน #bigsize 
#plussize #plussizefashion 
#fashionbigsize",#เสื้อผ้าสาวอวบอ้วนbigsize #เสื้อผ้าสาวอวบอ้วน #เสื้อผ้าไซส์ใหญ่ #ชุดกี่เพ้า #กี่เพ้าใส่ตรุษจีน #bigsize_shop #bigsize_madampoey #มาดามโป๊ยยย #เซทสาวอวบอ้วน #เสื้อผ้าแฟชั่นตามกระแส #ชุดเซทราคาถูก #สายฝอ #เสื้อผ้าสาวอ้วน #ชุดสาวอ้วน #ชุดสาวอวบอ้วน #แฟชั่นสาวอ้วน #bigsize #plussize #plussizefashion #fashionbigsize,543,34,20,12,Wednesday,0,5518,False,False,Carousel,real,Low,0
